sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
120, 673019850, -159.4427490234375, -81.26409912109375, -89.71250915527344, 9.97776985168457, -0.3824090361595154, -0.3459540605545044, 2.8062195777893066, -18.605199813842773, 0.9651703238487244, 
121, 673028183, -159.71047973632812, -81.12210083007812, -89.41797637939453, 9.9657564163208, -0.3789202570915222, -0.3833485245704651, 2.808499336242676, -17.609752655029297, 0.9110472202301025, 
122, 673036516, -160.00051879882812, -80.97996520996094, -89.10173797607422, 9.937836647033691, -0.38929101824760437, -0.348421573638916, 2.8405938148498535, -16.922842025756836, 1.0773862600326538, 
123, 673044849, -160.2199249267578, -80.8509750366211, -88.85595703125, 9.94295597076416, -0.3666801452636719, -0.3643835484981537, 2.8144540786743164, -15.879496574401855, 0.9198458194732666, 
124, 673053182, -160.4533233642578, -80.72663879394531, -88.59632110595703, 9.942466735839844, -0.3876355290412903, -0.3431243896484375, 2.8881847858428955, -14.960061073303223, 1.0832774639129639, 
125, 673061515, -160.62188720703125, -80.6109619140625, -88.40159606933594, 9.951186180114746, -0.40222564339637756, -0.33230847120285034, 2.8387491703033447, -14.098472595214844, 1.0902186632156372, 
126, 673069848, -160.8062286376953, -80.50309753417969, -88.1911392211914, 9.954676628112793, -0.37286150455474854, -0.35189926624298096, 2.931396245956421, -13.150172233581543, 1.1273339986801147, 
127, 673078181, -160.93548583984375, -80.4032974243164, -88.03524017333984, 9.9483060836792, -0.41687408089637756, -0.3436088562011719, 2.9497997760772705, -12.075883865356445, 1.0297564268112183, 
128, 673086514, -161.07498168945312, -80.31371307373047, -87.86961364746094, 9.94322395324707, -0.3948340117931366, -0.334004670381546, 2.9659366607666016, -11.15123462677002, 1.126962423324585, 
129, 673094847, -161.16610717773438, -80.22940063476562, -87.7516098022461, 9.957194328308105, -0.39877352118492126, -0.3512711524963379, 3.0319063663482666, -10.09477710723877, 1.0485188961029053, 
130, 673103180, -161.26861572265625, -80.1587142944336, -87.62377166748047, 9.924421310424805, -0.40525129437446594, -0.3342058062553406, 2.9277589321136475, -9.077315330505371, 1.0357118844985962, 
131, 673111513, -161.32090759277344, -80.09103393554688, -87.54551696777344, 9.969298362731934, -0.3963206112384796, -0.3686852753162384, 2.980152130126953, -7.964489936828613, 1.124042272567749, 
132, 673119846, -161.38075256347656, -80.0395278930664, -87.4605712890625, 9.944694519042969, -0.3716036379337311, -0.345263808965683, 2.953078269958496, -6.931724548339844, 1.0977364778518677, 
133, 673128179, -161.39654541015625, -79.98829650878906, -87.41907501220703, 9.943410873413086, -0.3714958429336548, -0.3252442479133606, 3.008596658706665, -5.861420154571533, 1.1884746551513672, 
134, 673136512, -161.41473388671875, -79.95600128173828, -87.3753662109375, 9.943058013916016, -0.3928542733192444, -0.3223245441913605, 3.0643460750579834, -4.761763572692871, 1.1713262796401978, 
135, 673144845, -161.39276123046875, -79.92288208007812, -87.37145233154297, 9.933063507080078, -0.3974091410636902, -0.34400007128715515, 3.107762575149536, -3.552643299102783, 1.2374621629714966, 
136, 673153178, -161.3715362548828, -79.91008758544922, -87.36749267578125, 9.908522605895996, -0.3821789622306824, -0.3174007534980774, 3.080688238143921, -2.5619871616363525, 1.2247575521469116, 
137, 673161511, -161.32080078125, -79.89315795898438, -87.39280700683594, 9.90375804901123, -0.39278653264045715, -0.3431931436061859, 3.096709728240967, -1.522779107093811, 1.2029982805252075, 
138, 673169844, -161.26039123535156, -79.89944458007812, -87.4276351928711, 9.93793773651123, -0.39114081859588623, -0.3625088930130005, 3.184156894683838, -0.39070674777030945, 1.2799689769744873, 
139, 673178177, -161.17539978027344, -79.90003204345703, -87.48798370361328, 9.946517944335938, -0.3942263722419739, -0.3219434916973114, 3.08884596824646, 0.7173522114753723, 1.2243859767913818, 
140, 673186510, -161.0759735107422, -79.92584991455078, -87.56282043457031, 9.932317733764648, -0.414672315120697, -0.3492007553577423, 3.1244115829467773, 1.8474650382995605, 1.3247554302215576, 
141, 673194843, -160.95347595214844, -79.9436264038086, -87.66093444824219, 9.930893898010254, -0.38784539699554443, -0.35290393233299255, 3.1147677898406982, 2.9164369106292725, 1.301433801651001, 
142, 673203176, -160.81396484375, -79.98792266845703, -87.77457427978516, 9.923355102539062, -0.409572571516037, -0.34463489055633545, 3.3345890045166016, 3.982424259185791, 1.3545576333999634, 
143, 673211509, -160.65374755859375, -80.02239990234375, -87.90946197509766, 9.934394836425781, -0.4104050397872925, -0.3418370187282562, 3.282771587371826, 5.047285079956055, 1.3430567979812622, 
